diagnostic_label,sentence_index,phase,step,selection,selected_event_count,distinct_creation_transitions,maximum_same_origin_events,provenance_coherent_fraction,branch_entropy,source_coherence,minimum_source_jaccard,matches_historical_winner_set,raw_predicted_columns,burst_columns,burst_cells,active_cells_after_observe,winners_after_observe,beam_width,lambda_coherence,lambda_support,decoded_correct,expected_word_present,propagated_columns
nonpaper diagnostic,1,cue,1,coherent-beam,7,1,7,0.7,0.0,0.5437323691634036,0.22916666666666666,False,60,3,27,37,10,,,,,,
nonpaper diagnostic,1,cue,2,coherent-beam,7,1,7,0.7,0.0,0.8571428571428571,0.5,False,39,3,28,37,10,,,,,,
nonpaper diagnostic,1,cue,3,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,18,1,9,19,10,,,,,,
nonpaper diagnostic,1,cue,4,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,1,10,19,10,,,,,,
nonpaper diagnostic,1,cue,5,coherent-beam,6,1,6,0.6,0.0,1.0,1.0,False,6,4,40,46,10,,,,,,
nonpaper diagnostic,1,suffix,1,coherent-beam,10,7,2,0.2,0.969570350190125,0.11918724819771209,0.0,False,64,,,,,8,1.0,0.0,False,True,10
nonpaper diagnostic,2,cue,1,coherent-beam,6,1,6,0.6,0.0,1.0,1.0,False,66,4,38,46,10,,,,,,
nonpaper diagnostic,2,cue,2,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,47,2,18,28,10,,,,,,
nonpaper diagnostic,2,cue,3,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,13,0,0,10,10,,,,,,
nonpaper diagnostic,2,cue,4,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,1,10,19,10,,,,,,
nonpaper diagnostic,2,cue,5,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,13,0,0,10,10,,,,,,
nonpaper diagnostic,2,suffix,1,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,2,suffix,2,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,2,suffix,3,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,2,suffix,4,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,7,,,,,8,1.0,0.0,True,True,7
nonpaper diagnostic,3,cue,1,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,30,1,9,19,10,,,,,,
nonpaper diagnostic,3,cue,2,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,3,cue,3,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,1,10,19,10,,,,,,
nonpaper diagnostic,3,cue,4,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,27,3,27,37,10,,,,,,
nonpaper diagnostic,3,cue,5,coherent-beam,9,1,9,0.9,0.0,0.9012345679012346,0.5555555555555556,False,31,1,10,19,10,,,,,,
nonpaper diagnostic,3,suffix,1,coherent-beam,10,2,9,0.9,0.46899559358928117,0.8,0.0,False,10,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,3,suffix,2,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,8,,,,,8,1.0,0.0,True,True,8
nonpaper diagnostic,3,suffix,3,coherent-beam,5,1,5,0.5,0.0,1.0,1.0,False,5,,,,,8,1.0,0.0,False,False,5
nonpaper diagnostic,3,suffix,4,coherent-beam,7,3,4,0.4,0.8699155297736259,0.45097195842293314,0.10526315789473684,False,8,,,,,8,1.0,0.0,False,False,7
nonpaper diagnostic,4,cue,1,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,24,1,9,19,10,,,,,,
nonpaper diagnostic,4,cue,2,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,13,1,10,19,10,,,,,,
nonpaper diagnostic,4,cue,3,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,1,10,19,10,,,,,,
nonpaper diagnostic,4,cue,4,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,27,0,0,10,10,,,,,,
nonpaper diagnostic,4,cue,5,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,4,suffix,1,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,8,,,,,8,1.0,0.0,True,True,7
nonpaper diagnostic,4,suffix,2,coherent-beam,10,3,5,0.5,0.8586727110732549,0.35722394518166584,0.13580246913580246,False,21,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,4,suffix,3,coherent-beam,9,3,4,0.4,0.965633607142825,1.0,1.0,False,31,,,,,8,1.0,0.0,False,False,9
nonpaper diagnostic,5,cue,1,coherent-beam,10,1,10,1.0,0.0,0.9,0.5,True,12,0,0,10,10,,,,,,
nonpaper diagnostic,5,cue,2,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,5,cue,3,coherent-beam,10,1,10,1.0,0.0,0.40432196465795,0.09900990099009901,True,19,0,0,10,10,,,,,,
nonpaper diagnostic,5,cue,4,coherent-beam,3,1,3,0.3,0.0,0.5056980056980057,0.46153846153846156,False,51,7,65,73,10,,,,,,
nonpaper diagnostic,5,cue,5,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,48,1,9,19,10,,,,,,
nonpaper diagnostic,5,suffix,1,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,5,suffix,2,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,5,suffix,3,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,5,suffix,4,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,10,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,6,cue,1,coherent-beam,6,1,6,0.6,0.0,1.0,1.0,False,66,4,37,46,10,,,,,,
nonpaper diagnostic,6,cue,2,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,20,1,9,19,10,,,,,,
nonpaper diagnostic,6,cue,3,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,6,cue,4,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,6,cue,5,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,6,suffix,1,coherent-beam,10,1,10,1.0,0.0,0.9,0.5,True,10,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,6,suffix,2,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,6,suffix,3,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,8,,,,,8,1.0,0.0,True,True,8
nonpaper diagnostic,6,suffix,4,coherent-beam,8,2,7,0.7,0.5435644431995964,0.39439272358851996,0.0673076923076923,False,18,,,,,8,1.0,0.0,False,False,8
nonpaper diagnostic,7,cue,1,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,79,3,27,37,10,,,,,,
nonpaper diagnostic,7,cue,2,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,20,1,10,19,10,,,,,,
nonpaper diagnostic,7,cue,3,coherent-beam,7,1,7,0.7,0.0,0.8646616541353384,0.5263157894736842,False,7,3,30,37,10,,,,,,
nonpaper diagnostic,7,cue,4,coherent-beam,8,2,7,0.7,0.5435644431995964,0.7543859649122807,0.017543859649122806,False,33,2,19,28,10,,,,,,
nonpaper diagnostic,7,cue,5,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,20,0,0,10,10,,,,,,
nonpaper diagnostic,7,suffix,1,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,7,suffix,2,coherent-beam,10,2,9,0.9,0.46899559358928117,1.0,1.0,False,17,,,,,8,1.0,0.0,False,True,10
nonpaper diagnostic,8,cue,1,coherent-beam,7,1,7,0.7,0.0,0.5437323691634036,0.22916666666666666,False,60,3,27,37,10,,,,,,
nonpaper diagnostic,8,cue,2,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,39,3,27,37,10,,,,,,
nonpaper diagnostic,8,cue,3,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,27,2,20,28,10,,,,,,
nonpaper diagnostic,8,cue,4,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,24,0,0,10,10,,,,,,
nonpaper diagnostic,8,cue,5,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,1,10,19,10,,,,,,
nonpaper diagnostic,8,suffix,1,coherent-beam,10,6,3,0.3,0.9464119282150146,0.25914518680036536,0.08333333333333333,False,59,,,,,8,1.0,0.0,False,False,10
nonpaper diagnostic,8,suffix,2,coherent-beam,9,2,5,0.5,0.9910760598382222,1.0,1.0,False,17,,,,,8,1.0,0.0,False,False,9
nonpaper diagnostic,8,suffix,3,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,17,,,,,8,1.0,0.0,False,False,9
nonpaper diagnostic,8,suffix,4,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,8,,,,,8,1.0,0.0,False,False,8
nonpaper diagnostic,9,cue,1,coherent-beam,4,1,4,0.4,0.0,0.7777777777777778,0.5555555555555556,False,60,6,54,64,10,,,,,,
nonpaper diagnostic,9,cue,2,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,9,cue,3,coherent-beam,3,2,2,0.2,0.9182958340544894,0.23488543557168784,0.06896551724137931,False,30,7,69,73,10,,,,,,
nonpaper diagnostic,9,cue,4,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,20,1,10,19,10,,,,,,
nonpaper diagnostic,9,cue,5,coherent-beam,7,1,7,0.7,0.0,0.7875457875457876,0.2564102564102564,False,48,3,28,37,10,,,,,,
nonpaper diagnostic,9,suffix,1,coherent-beam,10,2,8,0.8,0.7219280948873623,0.6839506172839507,0.1111111111111111,False,16,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,9,suffix,2,coherent-beam,9,1,9,0.9,0.0,0.8888888888888888,0.5,False,9,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,9,suffix,3,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,9,suffix,4,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,,,,,8,1.0,0.0,False,False,9
nonpaper diagnostic,10,cue,1,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,59,2,18,28,10,,,,,,
nonpaper diagnostic,10,cue,2,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,10,1,10,19,10,,,,,,
nonpaper diagnostic,10,cue,3,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,18,0,0,10,10,,,,,,
nonpaper diagnostic,10,cue,4,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,8,2,20,28,10,,,,,,
nonpaper diagnostic,10,cue,5,coherent-beam,10,1,10,1.0,0.0,0.8255183413078149,0.5263157894736842,True,42,0,0,10,10,,,,,,
nonpaper diagnostic,10,suffix,1,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,10,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,10,suffix,2,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,10,suffix,3,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,10,suffix,4,coherent-beam,8,1,8,0.8,0.0,0.888888888888889,0.5555555555555556,False,8,,,,,8,1.0,0.0,True,True,8
nonpaper diagnostic,11,cue,1,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,23,1,10,19,10,,,,,,
nonpaper diagnostic,11,cue,2,coherent-beam,9,1,9,0.9,0.0,0.6933551198257081,0.29411764705882354,False,16,1,10,19,10,,,,,,
nonpaper diagnostic,11,cue,3,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,24,2,19,28,10,,,,,,
nonpaper diagnostic,11,cue,4,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,23,1,9,19,10,,,,,,
nonpaper diagnostic,11,cue,5,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,12,0,0,10,10,,,,,,
nonpaper diagnostic,11,suffix,1,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,11,suffix,2,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,8,,,,,8,1.0,0.0,True,True,8
nonpaper diagnostic,11,suffix,3,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,10,,,,,8,1.0,0.0,True,True,8
nonpaper diagnostic,11,suffix,4,coherent-beam,4,1,4,0.4,0.0,1.0,1.0,False,4,,,,,8,1.0,0.0,False,False,4
nonpaper diagnostic,12,cue,1,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,23,0,0,10,10,,,,,,
nonpaper diagnostic,12,cue,2,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,7,3,30,37,10,,,,,,
nonpaper diagnostic,12,cue,3,coherent-beam,4,1,4,0.4,0.0,0.763157894736842,0.5263157894736842,False,77,6,56,64,10,,,,,,
nonpaper diagnostic,12,cue,4,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,28,1,9,19,10,,,,,,
nonpaper diagnostic,12,cue,5,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,13,1,10,19,10,,,,,,
nonpaper diagnostic,12,suffix,1,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,12,suffix,2,coherent-beam,10,1,10,1.0,0.0,0.9111111111111111,0.5555555555555556,True,10,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,12,suffix,3,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,8,,,,,8,1.0,0.0,True,True,8
nonpaper diagnostic,12,suffix,4,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,7,,,,,8,1.0,0.0,True,True,7
nonpaper diagnostic,13,cue,1,coherent-beam,6,2,5,0.5,0.6500224216483541,0.672782874617737,0.01834862385321101,False,79,4,36,46,10,,,,,,
nonpaper diagnostic,13,cue,2,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,13,cue,3,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,1,10,19,10,,,,,,
nonpaper diagnostic,13,cue,4,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,10,1,10,19,10,,,,,,
nonpaper diagnostic,13,cue,5,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,8,2,20,28,10,,,,,,
nonpaper diagnostic,13,suffix,1,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,11,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,13,suffix,2,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,9,,,,,8,1.0,0.0,True,True,8
nonpaper diagnostic,13,suffix,3,coherent-beam,9,3,6,0.6,0.7725068857142601,0.3454030656168792,0.0594059405940594,False,22,,,,,8,1.0,0.0,False,True,9
nonpaper diagnostic,13,suffix,4,coherent-beam,9,4,6,0.6,0.7233083338141042,0.8888888888888888,0.5,False,51,,,,,8,1.0,0.0,False,False,9
nonpaper diagnostic,14,cue,1,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,31,2,18,28,10,,,,,,
nonpaper diagnostic,14,cue,2,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,16,2,19,28,10,,,,,,
nonpaper diagnostic,14,cue,3,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,40,3,27,37,10,,,,,,
nonpaper diagnostic,14,cue,4,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,24,0,0,10,10,,,,,,
nonpaper diagnostic,14,cue,5,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,1,10,19,10,,,,,,
nonpaper diagnostic,14,suffix,1,coherent-beam,9,2,8,0.8,0.5032583347756457,0.779874213836478,0.009433962264150943,False,12,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,14,suffix,2,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,8,,,,,8,1.0,0.0,True,True,8
nonpaper diagnostic,14,suffix,3,coherent-beam,6,1,6,0.6,0.0,1.0,1.0,False,9,,,,,8,1.0,0.0,True,True,6
nonpaper diagnostic,14,suffix,4,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,,,,,8,1.0,0.0,False,False,9
nonpaper diagnostic,15,cue,1,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,25,0,0,10,10,,,,,,
nonpaper diagnostic,15,cue,2,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,8,2,20,28,10,,,,,,
nonpaper diagnostic,15,cue,3,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,23,0,0,10,10,,,,,,
nonpaper diagnostic,15,cue,4,coherent-beam,7,1,7,0.7,0.0,0.8646616541353384,0.5263157894736842,False,7,3,30,37,10,,,,,,
nonpaper diagnostic,15,cue,5,coherent-beam,7,1,7,0.7,0.0,0.8571428571428571,0.5,False,28,3,28,37,10,,,,,,
nonpaper diagnostic,15,suffix,1,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,10,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,15,suffix,2,coherent-beam,6,1,6,0.6,0.0,1.0,1.0,False,6,,,,,8,1.0,0.0,True,True,6
nonpaper diagnostic,15,suffix,3,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,,,,,8,1.0,0.0,False,True,9
nonpaper diagnostic,15,suffix,4,coherent-beam,7,2,6,0.6,0.5916727785823274,0.6827677431125707,0.25,False,9,,,,,8,1.0,0.0,False,False,7
nonpaper diagnostic,16,cue,1,coherent-beam,2,1,2,0.2,0.0,1.0,1.0,False,60,8,73,82,10,,,,,,
nonpaper diagnostic,16,cue,2,coherent-beam,3,1,3,0.3,0.0,1.0,1.0,False,38,7,63,73,10,,,,,,
nonpaper diagnostic,16,cue,3,coherent-beam,4,1,4,0.4,0.0,1.0,1.0,False,80,6,54,64,10,,,,,,
nonpaper diagnostic,16,cue,4,coherent-beam,7,1,7,0.7,0.0,0.8646616541353384,0.5263157894736842,False,80,3,27,37,10,,,,,,
nonpaper diagnostic,16,cue,5,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,24,0,0,10,10,,,,,,
nonpaper diagnostic,16,suffix,1,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,16,suffix,2,coherent-beam,3,1,3,0.3,0.0,1.0,1.0,False,5,,,,,8,1.0,0.0,True,True,3
nonpaper diagnostic,17,cue,1,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,12,0,0,10,10,,,,,,
nonpaper diagnostic,17,cue,2,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,1,10,19,10,,,,,,
nonpaper diagnostic,17,cue,3,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,17,cue,4,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,1,10,19,10,,,,,,
nonpaper diagnostic,17,cue,5,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,1,10,19,10,,,,,,
nonpaper diagnostic,17,suffix,1,coherent-beam,10,2,8,0.8,0.7219280948873623,0.6386596119929453,0.0,False,35,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,17,suffix,2,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,17,suffix,3,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,8,,,,,8,1.0,0.0,True,True,8
nonpaper diagnostic,17,suffix,4,coherent-beam,7,2,6,0.6,0.5916727785823274,0.6384495722063781,0.10344827586206896,False,7,,,,,8,1.0,0.0,False,False,7
nonpaper diagnostic,18,cue,1,coherent-beam,5,1,5,0.5,0.0,1.0,1.0,False,79,5,45,55,10,,,,,,
nonpaper diagnostic,18,cue,2,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,1,10,19,10,,,,,,
nonpaper diagnostic,18,cue,3,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,19,2,19,28,10,,,,,,
nonpaper diagnostic,18,cue,4,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,25,1,9,19,10,,,,,,
nonpaper diagnostic,18,cue,5,coherent-beam,7,1,7,0.7,0.0,0.8646616541353384,0.5263157894736842,False,11,3,30,37,10,,,,,,
nonpaper diagnostic,18,suffix,1,coherent-beam,10,4,5,0.5,0.8427376486136672,0.2936821496632142,0.0,False,21,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,18,suffix,2,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,9,,,,,8,1.0,0.0,True,True,7
nonpaper diagnostic,18,suffix,3,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,8,,,,,8,1.0,0.0,False,False,8
nonpaper diagnostic,18,suffix,4,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,,,,,8,1.0,0.0,False,False,9
nonpaper diagnostic,19,cue,1,coherent-beam,4,1,4,0.4,0.0,0.6842105263157894,0.5263157894736842,False,60,6,55,64,10,,,,,,
nonpaper diagnostic,19,cue,2,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,34,2,18,28,10,,,,,,
nonpaper diagnostic,19,cue,3,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,11,0,0,10,10,,,,,,
nonpaper diagnostic,19,cue,4,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,19,cue,5,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,1,10,19,10,,,,,,
nonpaper diagnostic,19,suffix,1,coherent-beam,8,2,7,0.7,0.5435644431995964,0.7573529411764707,0.029411764705882353,False,9,,,,,8,1.0,0.0,True,True,8
nonpaper diagnostic,19,suffix,2,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,8,,,,,8,1.0,0.0,True,True,8
nonpaper diagnostic,19,suffix,3,coherent-beam,10,4,5,0.5,0.8427376486136672,0.4485392739445316,0.171875,False,22,,,,,8,1.0,0.0,False,True,10
nonpaper diagnostic,19,suffix,4,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,16,,,,,8,1.0,0.0,False,False,9
nonpaper diagnostic,20,cue,1,coherent-beam,6,2,5,0.5,0.6500224216483541,0.6666666666666666,0.0,False,34,4,37,46,10,,,,,,
nonpaper diagnostic,20,cue,2,coherent-beam,8,2,6,0.6,0.8112781244591328,0.6470588235294118,0.17647058823529413,False,15,2,19,28,10,,,,,,
nonpaper diagnostic,20,cue,3,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,32,3,29,37,10,,,,,,
nonpaper diagnostic,20,cue,4,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,10,1,10,19,10,,,,,,
nonpaper diagnostic,20,cue,5,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,28,3,27,37,10,,,,,,
nonpaper diagnostic,20,suffix,1,coherent-beam,8,3,6,0.6,0.6695919455357792,0.5464032326896404,0.0,False,35,,,,,8,1.0,0.0,True,True,8
nonpaper diagnostic,20,suffix,2,coherent-beam,6,1,6,0.6,0.0,1.0,1.0,False,6,,,,,8,1.0,0.0,True,True,6
nonpaper diagnostic,20,suffix,3,coherent-beam,6,1,6,0.6,0.0,0.492694551325916,0.3181818181818182,False,7,,,,,8,1.0,0.0,True,True,6
nonpaper diagnostic,20,suffix,4,coherent-beam,9,3,5,0.5,0.8527924884900404,1.0,1.0,False,50,,,,,8,1.0,0.0,False,False,9
nonpaper diagnostic,21,cue,1,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,59,3,27,37,10,,,,,,
nonpaper diagnostic,21,cue,2,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,16,3,29,37,10,,,,,,
nonpaper diagnostic,21,cue,3,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,12,0,0,10,10,,,,,,
nonpaper diagnostic,21,cue,4,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,21,cue,5,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,1,10,19,10,,,,,,
nonpaper diagnostic,21,suffix,1,coherent-beam,10,4,5,0.5,0.8427376486136672,0.3206157846401785,0.058823529411764705,False,56,,,,,8,1.0,0.0,False,True,10
nonpaper diagnostic,21,suffix,2,coherent-beam,10,3,6,0.6,0.8173454221465101,0.9,0.5,False,30,,,,,8,1.0,0.0,False,False,10
nonpaper diagnostic,22,cue,1,coherent-beam,4,1,4,0.4,0.0,1.0,1.0,False,66,6,55,64,10,,,,,,
nonpaper diagnostic,22,cue,2,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,22,3,30,37,10,,,,,,
nonpaper diagnostic,22,cue,3,coherent-beam,3,2,2,0.2,0.9182958340544894,0.4090909090909091,0.11363636363636363,False,70,7,64,73,10,,,,,,
nonpaper diagnostic,22,cue,4,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,23,1,9,19,10,,,,,,
nonpaper diagnostic,22,cue,5,coherent-beam,4,1,4,0.4,0.0,1.0,1.0,False,37,6,57,64,10,,,,,,
nonpaper diagnostic,22,suffix,1,coherent-beam,10,2,9,0.9,0.46899559358928117,0.8,0.0,False,52,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,22,suffix,2,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,22,suffix,3,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,8,,,,,8,1.0,0.0,True,True,8
nonpaper diagnostic,22,suffix,4,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,,,,,8,1.0,0.0,False,False,9
nonpaper diagnostic,23,cue,1,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,66,1,9,19,10,,,,,,
nonpaper diagnostic,23,cue,2,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,23,cue,3,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,7,3,30,37,10,,,,,,
nonpaper diagnostic,23,cue,4,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,23,cue,5,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,1,10,19,10,,,,,,
nonpaper diagnostic,23,suffix,1,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,23,suffix,2,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,,,,,8,1.0,0.0,True,True,10
