poems,title,author,goal_based,contextual,contextual_single,goal_line,contextual_line,feedback_character
1000,复合记忆试验0841,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0842,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0843,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0844,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0845,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0846,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0847,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0848,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0849,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0850,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0851,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0852,synthetic-stress,0,15,13,0,3,0
1000,复合记忆试验0853,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0854,synthetic-stress,0,15,13,0,3,0
1000,复合记忆试验0855,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0856,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0857,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0858,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0859,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0860,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0861,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0862,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0863,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0864,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0865,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0866,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0867,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0868,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0869,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0870,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0871,synthetic-stress,0,15,12,0,3,0
1000,复合记忆试验0872,synthetic-stress,0,15,13,0,3,0
1000,复合记忆试验0873,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0874,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0875,synthetic-stress,0,15,13,0,3,0
1000,复合记忆试验0876,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0877,synthetic-stress,0,15,13,0,3,0
1000,复合记忆试验0878,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0879,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0880,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0881,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0882,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0883,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0884,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0885,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0886,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0887,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0888,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0889,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0890,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0891,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0892,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0893,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0894,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0895,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0896,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0897,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0898,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0899,synthetic-stress,0,15,10,0,3,0
1000,复合记忆试验0900,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0901,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0902,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0903,synthetic-stress,0,13,15,0,3,0
1000,复合记忆试验0904,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0905,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0906,synthetic-stress,0,14,13,0,3,0
1000,复合记忆试验0907,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0908,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0909,synthetic-stress,0,14,11,0,3,0
1000,复合记忆试验0910,synthetic-stress,0,15,12,0,3,0
1000,复合记忆试验0911,synthetic-stress,0,14,13,0,3,0
1000,复合记忆试验0912,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0913,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0914,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0915,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0916,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0917,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0918,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0919,synthetic-stress,0,15,13,0,3,0
1000,复合记忆试验0920,synthetic-stress,0,0,14,0,0,0
1000,复合记忆试验0921,synthetic-stress,0,0,14,0,0,0
1000,复合记忆试验0922,synthetic-stress,0,0,12,0,0,0
1000,复合记忆试验0923,synthetic-stress,0,0,13,0,0,0
1000,复合记忆试验0924,synthetic-stress,0,0,10,0,0,0
1000,复合记忆试验0925,synthetic-stress,0,0,14,0,0,0
1000,复合记忆试验0926,synthetic-stress,0,0,15,0,0,0
1000,复合记忆试验0927,synthetic-stress,0,0,13,0,0,0
1000,复合记忆试验0928,synthetic-stress,0,0,12,0,0,0
1000,复合记忆试验0929,synthetic-stress,0,0,14,0,0,0
1000,复合记忆试验0930,synthetic-stress,0,0,9,0,0,0
1000,复合记忆试验0931,synthetic-stress,0,0,14,0,0,0
1000,复合记忆试验0932,synthetic-stress,0,0,12,0,0,0
1000,复合记忆试验0933,synthetic-stress,0,0,12,0,0,0
1000,复合记忆试验0934,synthetic-stress,0,0,15,0,0,0
1000,复合记忆试验0935,synthetic-stress,0,0,12,0,0,0
1000,复合记忆试验0936,synthetic-stress,0,0,15,0,0,0
1000,复合记忆试验0937,synthetic-stress,0,0,15,0,0,0
1000,复合记忆试验0938,synthetic-stress,0,0,12,0,0,0
1000,复合记忆试验0939,synthetic-stress,0,0,12,0,0,0
1000,复合记忆试验0940,synthetic-stress,0,0,14,0,0,0
1000,复合记忆试验0941,synthetic-stress,0,0,12,0,0,0
1000,复合记忆试验0942,synthetic-stress,0,0,14,0,0,0
1000,复合记忆试验0943,synthetic-stress,0,0,12,0,0,0
1000,复合记忆试验0944,synthetic-stress,0,0,12,0,0,0
1000,复合记忆试验0945,synthetic-stress,0,0,14,0,0,0
1000,复合记忆试验0946,synthetic-stress,0,0,15,0,0,0
1000,复合记忆试验0947,synthetic-stress,0,0,9,0,0,0
1000,复合记忆试验0948,synthetic-stress,0,0,12,0,0,0
1000,复合记忆试验0949,synthetic-stress,0,0,15,0,0,0
1000,复合记忆试验0950,synthetic-stress,0,0,13,0,0,0
1000,复合记忆试验0951,synthetic-stress,0,0,13,0,0,0
1000,复合记忆试验0952,synthetic-stress,0,0,13,0,0,0
1000,复合记忆试验0953,synthetic-stress,0,0,12,0,0,0
1000,复合记忆试验0954,synthetic-stress,0,0,13,0,0,0
1000,复合记忆试验0955,synthetic-stress,0,0,13,0,0,0
1000,复合记忆试验0956,synthetic-stress,0,0,13,0,0,0
1000,复合记忆试验0957,synthetic-stress,0,0,13,0,0,0
1000,复合记忆试验0958,synthetic-stress,0,0,14,0,0,0
1000,复合记忆试验0959,synthetic-stress,0,0,14,0,0,0
1000,复合记忆试验0960,synthetic-stress,0,0,15,0,0,0
1000,复合记忆试验0961,synthetic-stress,0,0,13,0,0,0
1000,复合记忆试验0962,synthetic-stress,0,0,14,0,0,0
1000,复合记忆试验0963,synthetic-stress,0,0,7,0,0,0
1000,复合记忆试验0964,synthetic-stress,0,0,13,0,0,0
1000,复合记忆试验0965,synthetic-stress,0,0,15,0,0,0
1000,复合记忆试验0966,synthetic-stress,0,0,15,0,0,0
1000,复合记忆试验0967,synthetic-stress,0,0,11,0,0,0
1000,复合记忆试验0968,synthetic-stress,0,0,15,0,0,0
1000,复合记忆试验0969,synthetic-stress,0,0,2,0,0,0
1000,复合记忆试验0970,synthetic-stress,0,0,12,0,0,0
1000,复合记忆试验0971,synthetic-stress,0,0,11,0,0,0
1000,复合记忆试验0972,synthetic-stress,0,0,12,0,0,0
1000,复合记忆试验0973,synthetic-stress,0,0,15,0,0,0
1000,复合记忆试验0974,synthetic-stress,0,0,13,0,0,0
1000,复合记忆试验0975,synthetic-stress,0,0,13,0,0,0
1000,复合记忆试验0976,synthetic-stress,0,0,15,0,0,0
1000,复合记忆试验0977,synthetic-stress,0,0,13,0,0,0
1000,复合记忆试验0978,synthetic-stress,0,0,15,0,0,0
1000,复合记忆试验0979,synthetic-stress,0,0,15,0,0,0
1000,复合记忆试验0980,synthetic-stress,0,0,12,0,0,0
1000,复合记忆试验0981,synthetic-stress,0,0,14,0,0,0
1000,复合记忆试验0982,synthetic-stress,0,0,6,0,0,0
1000,复合记忆试验0983,synthetic-stress,0,0,12,0,0,0
1000,复合记忆试验0984,synthetic-stress,0,0,6,0,0,0
1000,复合记忆试验0985,synthetic-stress,0,0,13,0,0,0
1000,复合记忆试验0986,synthetic-stress,0,0,6,0,0,0
1000,复合记忆试验0987,synthetic-stress,0,0,11,0,0,0
1000,复合记忆试验0988,synthetic-stress,0,0,12,0,0,0
1000,复合记忆试验0989,synthetic-stress,0,0,15,0,0,0
1000,复合记忆试验0990,synthetic-stress,0,0,14,0,0,0
1000,复合记忆试验0991,synthetic-stress,0,0,6,0,0,0
1000,复合记忆试验0992,synthetic-stress,0,0,15,0,0,0
1000,复合记忆试验0993,synthetic-stress,0,0,11,0,0,0
1000,复合记忆试验0994,synthetic-stress,0,0,14,0,0,0
1000,复合记忆试验0995,synthetic-stress,0,0,15,0,0,0
1000,复合记忆试验0996,synthetic-stress,0,0,11,0,0,0
1000,复合记忆试验0997,synthetic-stress,0,0,9,0,0,0
1000,复合记忆试验0998,synthetic-stress,0,0,12,0,0,0
1000,复合记忆试验0999,synthetic-stress,0,0,11,0,0,0
