script,line,option,aliases,default,paper_facing,diagnostic,legacy,duplicated,silent_override_risk,future_config_group
experiments/fig9_strict_reproduction.py,5478,--readout-dynamics-trace,--readout-dynamics-trace,,False,True,False,False,LOW,DiagnosticConfig
experiments/fig9_strict_reproduction.py,5486,--ambiguity-diagnostic,--ambiguity-diagnostic,,False,True,False,False,LOW,DiagnosticConfig
experiments/fig9_strict_reproduction.py,5494,--match-overlap-diagnostic,--match-overlap-diagnostic,,False,True,False,False,LOW,DiagnosticConfig
experiments/fig9_strict_reproduction.py,5499,--match-overlap-level,--match-overlap-level,'summary',True,False,False,False,LOW,Fig9ProtocolConfig
experiments/fig9_strict_reproduction.py,5504,--match-overlap-compress,--match-overlap-compress,,True,False,False,False,LOW,Fig9ProtocolConfig
experiments/fig9_strict_reproduction.py,5509,--segment-context-composition-diagnostic,--segment-context-composition-diagnostic,,False,True,False,False,LOW,DiagnosticConfig
experiments/fig9_strict_reproduction.py,5514,--segment-context-composition-level,--segment-context-composition-level,'match',True,False,False,False,LOW,Fig9ProtocolConfig
experiments/fig9_strict_reproduction.py,5519,--segment-context-composition-compress,--segment-context-composition-compress,,True,False,False,False,LOW,Fig9ProtocolConfig
experiments/fig9_strict_reproduction.py,5524,--context-oracle-unified-trace,--context-oracle-unified-trace,,False,True,False,False,LOW,DiagnosticConfig
experiments/fig9_strict_reproduction.py,5532,--pairwise-context-diagnostic,--pairwise-context-diagnostic,,False,True,False,False,LOW,DiagnosticConfig
experiments/fig9_strict_reproduction.py,5540,--temporal-context-diagnostic,--temporal-context-diagnostic,,False,True,False,False,LOW,DiagnosticConfig
experiments/fig9_strict_reproduction.py,5545,--temporal-context-level,--temporal-context-level,'summary',True,False,False,False,LOW,Fig9ProtocolConfig
experiments/fig9_strict_reproduction.py,5551,--autonomous-context-provenance-diagnostic,--autonomous-context-provenance-diagnostic,,False,True,False,False,LOW,DiagnosticConfig
experiments/fig9_strict_reproduction.py,5556,--autonomous-context-provenance-level,--autonomous-context-provenance-level,'candidate',True,False,False,False,LOW,Fig9ProtocolConfig
experiments/fig9_strict_reproduction.py,5562,--timing-eligibility-decomposition,--timing-eligibility-decomposition,,True,False,False,False,LOW,Fig9ProtocolConfig
experiments/fig9_strict_reproduction.py,5567,--source-trace-filter-field,--source-trace-filter-field,'',False,True,False,False,LOW,DiagnosticConfig
experiments/fig9_strict_reproduction.py,5568,--source-trace-filter-scenario,--source-trace-filter-scenario,'',False,True,False,False,LOW,DiagnosticConfig
experiments/fig9_strict_reproduction.py,5569,--source-trace-filter-record-start,--source-trace-filter-record-start,None,False,True,False,False,LOW,DiagnosticConfig
experiments/fig9_strict_reproduction.py,5572,--source-trace-filter-record-end,--source-trace-filter-record-end,None,False,True,False,False,LOW,DiagnosticConfig
experiments/fig9_strict_reproduction.py,5575,--source-trace-filter-loss-only,--source-trace-filter-loss-only,,False,True,False,False,LOW,DiagnosticConfig
experiments/fig9_strict_reproduction.py,5578,--source-trace-filter-segments-existing-only,--source-trace-filter-segments-existing-only,,False,True,False,False,LOW,DiagnosticConfig
experiments/fig9_strict_reproduction.py,5582,--context-trajectory-diagnostic,--context-trajectory-diagnostic,,False,True,False,False,LOW,DiagnosticConfig
experiments/fig9_strict_reproduction.py,5587,--context-trajectory-level,--context-trajectory-level,'summary',True,False,False,False,LOW,Fig9ProtocolConfig
experiments/fig9_strict_reproduction.py,5592,--segment-reinforcement-diagnostic,--segment-reinforcement-diagnostic,,False,True,False,False,LOW,DiagnosticConfig
experiments/fig9_strict_reproduction.py,5597,--segment-reinforcement-level,--segment-reinforcement-level,'summary',True,False,False,False,LOW,Fig9ProtocolConfig
experiments/fig9_strict_reproduction.py,5602,--independent-reference-diagnostic,--independent-reference-diagnostic,,False,True,False,False,LOW,DiagnosticConfig
experiments/fig9_strict_reproduction.py,5607,--independent-reference-level,--independent-reference-level,'summary',True,False,False,False,LOW,Fig9ProtocolConfig
experiments/fig9_strict_reproduction.py,5612,--independent-reference-compress,--independent-reference-compress,,True,False,False,False,LOW,Fig9ProtocolConfig
experiments/fig9_strict_reproduction.py,5617,--actual-branch-provenance-diagnostic,--actual-branch-provenance-diagnostic,,False,True,False,False,LOW,DiagnosticConfig
experiments/fig9_strict_reproduction.py,5622,--actual-branch-provenance-level,--actual-branch-provenance-level,'summary',True,False,False,False,LOW,Fig9ProtocolConfig
experiments/fig9_strict_reproduction.py,5627,--actual-branch-provenance-compress,--actual-branch-provenance-compress,,True,False,False,False,LOW,Fig9ProtocolConfig
experiments/fig9_strict_reproduction.py,5632,--interval-every,--interval-every,0,True,False,False,False,LOW,Fig9ProtocolConfig
experiments/fig9_strict_reproduction.py,5633,--long-sequence-ledger,--long-sequence-ledger,,True,False,False,False,LOW,Fig9ProtocolConfig
experiments/fig9_strict_reproduction.py,5638,--progress-every,--progress-every,0,True,False,False,False,LOW,Fig9ProtocolConfig
experiments/fig9_strict_reproduction.py,5644,--stream-diagnostic-traces,--stream-diagnostic-traces,,False,True,False,False,LOW,DiagnosticConfig
experiments/fig9_strict_reproduction.py,5649,--context-trajectory-uncompressed,--context-trajectory-uncompressed,,True,False,False,False,LOW,Fig9ProtocolConfig
experiments/fig9_strict_reproduction.py,5654,--profile,--profile,,False,True,False,False,LOW,DiagnosticConfig
experiments/fig9_strict_reproduction.py,5655,--profile-output,--profile-output,'',False,True,False,False,LOW,DiagnosticConfig
experiments/fig9_strict_reproduction.py,5656,--profile-dir,--profile-dir,'results/fig9_strict/profiling',False,True,False,False,LOW,DiagnosticConfig
experiments/fig9_strict_reproduction.py,5657,--checkpoint-path,--checkpoint-path,'',True,False,False,False,LOW,Fig9ProtocolConfig
experiments/fig9_strict_reproduction.py,5658,--checkpoint-every,--checkpoint-every,0,True,False,False,False,LOW,Fig9ProtocolConfig
experiments/fig9_strict_reproduction.py,5659,--checkpoint-at-index,--checkpoint-at-index,0,True,False,False,False,LOW,Fig9ProtocolConfig
experiments/fig9_strict_reproduction.py,5660,--resume-from,--resume-from,'',True,False,False,False,LOW,Fig9ProtocolConfig
experiments/fig9_strict_reproduction.py,5661,--resume-checkpoint,--resume-checkpoint,'',True,False,False,False,LOW,Fig9ProtocolConfig
experiments/fig9_strict_reproduction.py,5662,--stop-after-record,--stop-after-record,0,True,False,False,False,LOW,Fig9ProtocolConfig
experiments/fig9_strict_reproduction.py,5663,--stop-after-index,--stop-after-index,0,True,False,False,False,LOW,Fig9ProtocolConfig
experiments/fig9_strict_reproduction.py,5664,--debug-record-index,--debug-record-index,-1,False,True,False,False,LOW,DiagnosticConfig
experiments/fig9_strict_reproduction.py,5665,--debug-output-json,--debug-output-json,'',False,True,False,False,LOW,DiagnosticConfig
experiments/fig9_strict_reproduction.py,5666,--debug-end-index,--debug-end-index,0,False,True,False,False,LOW,DiagnosticConfig
experiments/fig9_strict_reproduction.py,5672,--native-runtime-debug,--native-runtime-debug,,False,True,False,False,LOW,DiagnosticConfig
experiments/fig9_strict_reproduction.py,5677,--native-runtime-debug-dir,--native-runtime-debug-dir,'',False,True,False,False,LOW,DiagnosticConfig
experiments/fig9_strict_reproduction.py,5682,--native-runtime-segment-trace,--native-runtime-segment-trace,,False,True,False,False,LOW,DiagnosticConfig
experiments/fig9_strict_reproduction.py,5690,--continuous-impl,--continuous-impl,'reference',True,False,False,False,LOW,Fig9ProtocolConfig
experiments/fig9_strict_reproduction.py,5696,--april-branch,--april-branch,,True,False,False,False,LOW,Fig9ProtocolConfig
experiments/fig9_strict_reproduction.py,5697,--branch-records,--branch-records,2016,True,False,False,False,LOW,Fig9ProtocolConfig
experiments/fig9_strict_reproduction.py,5698,--streams,--streams,"('original', 'perturbed')",True,False,False,False,LOW,Fig9ProtocolConfig
experiments/generate_fig8c_stress_dataset.py,98,--count,--count,1000,False,False,False,True,LOW,Fig8ProtocolConfig
experiments/generate_fig8c_stress_dataset.py,99,--shared-first-lines,--shared-first-lines,80,False,False,False,False,LOW,Fig8ProtocolConfig
experiments/generate_fig8c_stress_dataset.py,100,--seed,--seed,2026,False,False,False,True,LOW,Fig8ProtocolConfig
experiments/generate_fig8c_stress_dataset.py,101,--output,--output,'data/fig8c_stress_poems.json',False,False,False,True,LOW,Fig8ProtocolConfig
experiments/historical/fig9_paper_snn.py,440,--data,--data,'data/paper_nyc_taxi.csv',False,False,True,True,LOW,Fig9ProtocolConfig
experiments/historical/fig9_paper_snn.py,441,--limit,--limit,0,False,False,True,True,LOW,Fig9ProtocolConfig
experiments/historical/fig9_paper_snn.py,442,--warmup,--warmup,5904,False,False,True,True,LOW,Fig9ProtocolConfig
experiments/historical/fig9_paper_snn.py,448,--horizon,--horizon,5,False,False,True,True,LOW,Fig9ProtocolConfig
experiments/historical/fig9_paper_snn.py,449,--forecast-mode,--forecast-mode,'recursive',False,False,True,False,LOW,Fig9ProtocolConfig
experiments/historical/fig9_paper_snn.py,455,--learning-mode,--learning-mode,'paper',False,False,True,False,LOW,Fig9ProtocolConfig
experiments/historical/fig9_paper_snn.py,461,--rollout-beam-width,--rollout-beam-width,1,False,False,True,False,LOW,Fig9ProtocolConfig
experiments/historical/fig9_paper_snn.py,462,--projection-mode,--projection-mode,'raw',False,False,True,False,LOW,Fig9ProtocolConfig
experiments/historical/fig9_paper_snn.py,468,--retrieval-mode,--retrieval-mode,'neural',False,False,True,True,LOW,Fig9ProtocolConfig
experiments/historical/fig9_paper_snn.py,473,--known-future-time,--known-future-time,False,False,False,True,False,LOW,Fig9ProtocolConfig
experiments/historical/fig9_paper_snn.py,479,--passenger-min,--passenger-min,0.0,False,False,True,False,LOW,Fig9ProtocolConfig
experiments/historical/fig9_paper_snn.py,480,--passenger-max,--passenger-max,40000.0,False,False,True,False,LOW,Fig9ProtocolConfig
experiments/historical/fig9_paper_snn.py,481,--response-scale,--response-scale,None,False,False,True,True,LOW,Fig9ProtocolConfig
experiments/historical/fig9_paper_snn.py,487,--burst-context,--burst-context,True,False,False,True,False,LOW,Fig9ProtocolConfig
experiments/historical/fig9_paper_snn.py,493,--intracolumn-inhibition,--intracolumn-inhibition,True,False,False,True,False,LOW,Fig9ProtocolConfig
experiments/historical/fig9_paper_snn.py,499,--continuous-dynamics,--continuous-dynamics,True,False,False,True,False,LOW,Fig9ProtocolConfig
experiments/historical/fig9_paper_snn.py,505,--integration-step,--integration-step,0.005,False,False,True,False,LOW,Fig9ProtocolConfig
experiments/historical/fig9_paper_snn.py,506,--report-every,--report-every,100,False,False,True,True,LOW,Fig9ProtocolConfig
experiments/historical/fig9_paper_snn.py,507,--rolling-window,--rolling-window,400,False,False,True,False,LOW,Fig9ProtocolConfig
experiments/historical/fig9_paper_snn.py,508,--output-csv,--output-csv,'',False,False,True,True,LOW,Fig9ProtocolConfig
experiments/historical/fig9_paper_snn.py,509,--output-plot,--output-plot,'',False,False,True,True,LOW,Fig9ProtocolConfig
experiments/historical/fig9_paper_snn.py,510,--plot-start,--plot-start,'2015-03-25',False,False,True,True,LOW,Fig9ProtocolConfig
experiments/plot_fig8c_stress_comparison.py,85,--control,--control,'results/fig8c_stress_control.csv',False,False,False,False,LOW,Fig8ProtocolConfig
experiments/plot_fig8c_stress_comparison.py,86,--fixed,--fixed,'results/fig8c_stress_fixed.csv',False,False,False,False,LOW,Fig8ProtocolConfig
experiments/plot_fig8c_stress_comparison.py,87,--output-csv,--output-csv,'results/fig8c_stress_comparison.csv',False,False,False,True,LOW,Fig8ProtocolConfig
experiments/plot_fig8c_stress_comparison.py,88,--output-plot,--output-plot,'results/fig8c_stress_comparison.png',False,False,False,True,LOW,Fig8ProtocolConfig
experiments/prepare_fig8c_poems.py,95,--source-dir,--source-dir,'data/chinese_poetry_source',False,False,False,False,LOW,Fig8ProtocolConfig
experiments/prepare_fig8c_poems.py,96,--output,--output,'data/fig8c_poems.json',False,False,False,True,LOW,Fig8ProtocolConfig
experiments/prepare_fig8c_poems.py,97,--count,--count,200,False,False,False,True,LOW,Fig8ProtocolConfig
