path,directory,size_bytes_recursive,mtime_latest,experiment_family,known_commit,protocol_available,checkpoint,report,raw_prediction,temporary,credibility,regeneration_cost,suggested_future_action
results/fig9_diagnostics/runtime_streamed_readout_p3_450_495_20260812_131052/attempt_01,attempt_01,15994801,2026-08-12T13:10:52.916969,Fig9,,False,True,False,False,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/runtime_streamed_readout_p3_supervised_450_495_20260812_131201,runtime_streamed_readout_p3_supervised_450_495_20260812_131201,16004388,2026-08-12T13:12:02.779193,Fig9,,False,True,False,False,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/runtime_streamed_readout_p3_supervised_450_495_20260812_131201/attempt_01,attempt_01,16004388,2026-08-12T13:12:02.779193,Fig9,,False,True,False,False,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/runtime_streamed_readout_p3_supervised_450_495_20260812_131256,runtime_streamed_readout_p3_supervised_450_495_20260812_131256,270038422,2026-08-12T13:51:43.751136,Fig9,,True,True,False,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/runtime_streamed_readout_p3_supervised_450_495_20260812_131256/attempt_01,attempt_01,90012580,2026-08-12T13:24:51.464536,Fig9,,True,True,False,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/runtime_streamed_readout_p3_supervised_450_495_20260812_131256/attempt_02,attempt_02,90013153,2026-08-12T13:39:34.139792,Fig9,,True,True,False,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/runtime_streamed_readout_p3_supervised_450_495_20260812_131256/attempt_03,attempt_03,90012689,2026-08-12T13:51:43.751136,Fig9,,True,True,False,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/scenario_aware_20_20260729_codex,scenario_aware_20_20260729_codex,21870784,2026-07-29T17:17:51.835243,Fig9,,True,False,False,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/scenario_aware_50_20260729_codex,scenario_aware_50_20260729_codex,254496356,2026-07-29T17:22:50.879580,Fig9,,True,True,False,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/scenario_aware_50_20260729_codex/off,off,123286113,2026-07-29T17:20:19.151374,Fig9,,True,True,False,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/scenario_aware_50_20260729_codex/on,on,131210243,2026-07-29T17:22:50.879580,Fig9,,True,True,False,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/scenario_reason_neuron_20_20260729_codex,scenario_reason_neuron_20_20260729_codex,27136064,2026-07-29T19:10:53.242465,Fig9,,True,True,True,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/scenario_reason_neuron_20_final_20260729_codex,scenario_reason_neuron_20_final_20260729_codex,18257925,2026-07-29T19:40:09.713213,Fig9,,True,True,True,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/scenario_reason_neuron_250_20260729_195338,scenario_reason_neuron_250_20260729_195338,504168979,2026-07-29T23:01:42.192431,Fig9,,True,True,True,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/scenario_reason_neuron_250_20260729_195338/run,run,212871287,2026-07-29T20:04:00.392581,Fig9,,True,True,False,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/scenario_reason_neuron_50_20260729_codex,scenario_reason_neuron_50_20260729_codex,263326171,2026-07-29T19:17:25.346937,Fig9,,True,True,False,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/scenario_reason_neuron_50_20260729_codex/off,off,123481505,2026-07-29T19:13:26.557895,Fig9,,True,True,False,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/scenario_reason_neuron_50_20260729_codex/on,on,131921010,2026-07-29T19:15:16.104387,Fig9,,True,True,False,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/scenario_reason_neuron_50_final2_20260729_codex,scenario_reason_neuron_50_final2_20260729_codex,117050407,2026-07-29T19:27:44.310334,Fig9,,True,True,False,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/scenario_reason_neuron_50_final2_20260729_codex/off,off,54380488,2026-07-29T19:25:52.747472,Fig9,,True,True,False,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/scenario_reason_neuron_50_final2_20260729_codex/on,on,62669919,2026-07-29T19:27:44.310334,Fig9,,True,True,False,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/scenario_reason_neuron_50_final3_20260729_codex,scenario_reason_neuron_50_final3_20260729_codex,132346357,2026-07-29T19:40:59.900645,Fig9,,True,True,True,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/scenario_reason_neuron_50_final3_20260729_codex/off,off,54380427,2026-07-29T19:36:06.888205,Fig9,,True,True,False,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/scenario_reason_neuron_50_final3_20260729_codex/on,on,77965930,2026-07-29T19:40:59.900645,Fig9,,True,True,True,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/scenario_reason_neuron_50_final_20260729_codex,scenario_reason_neuron_50_final_20260729_codex,108020388,2026-07-29T19:23:10.316830,Fig9,,True,True,False,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/scenario_reason_neuron_50_final_20260729_codex/off,off,108020388,2026-07-29T19:23:10.316830,Fig9,,True,True,False,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/teacher_forced_20_20260729_codex,teacher_forced_20_20260729_codex,17638170,2026-07-29T15:48:10.252999,Fig9,,True,False,True,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/teacher_forced_50_20260729_codex,teacher_forced_50_20260729_codex,239786867,2026-07-29T16:04:26.593400,Fig9,,True,True,True,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/teacher_forced_50_20260729_codex/off,off,115364696,2026-07-29T16:00:26.909942,Fig9,,True,True,False,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/teacher_forced_50_20260729_codex/on,on,124422171,2026-07-29T16:04:26.593400,Fig9,,True,True,True,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/teacher_forced_identity_250_batched_20260729_161138,teacher_forced_identity_250_batched_20260729_161138,334535862,2026-07-29T16:22:53.514072,Fig9,,True,True,True,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/teacher_forced_identity_250_batched_20260729_161138/run,run,220124907,2026-07-29T16:19:13.906567,Fig9,,True,True,False,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/teacher_reference_scenario_audit_250,teacher_reference_scenario_audit_250,53105535,2026-07-29T18:17:35.281617,Fig9,,False,False,True,False,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/temporal_context_structure_250_20260809,temporal_context_structure_250_20260809,20653915,2026-08-09T17:16:05.400371,Fig9,,False,False,True,False,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/temporal_context_structure_250_20260809_L2,temporal_context_structure_250_20260809_L2,13844541,2026-08-09T16:58:18.690376,Fig9,,True,False,False,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/temporal_context_structure_250_20260809_L4,temporal_context_structure_250_20260809_L4,17051113,2026-08-09T17:10:37.549499,Fig9,,True,False,False,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/temporal_context_structure_smoke20_20260809,temporal_context_structure_smoke20_20260809,8439761,2026-08-09T13:42:58.988814,Fig9,,False,False,True,False,True,C,LOW,REGENERABLE
results/fig9_diagnostics/temporal_context_structure_smoke20_20260809_L2_v1,temporal_context_structure_smoke20_20260809_L2_v1,5586907,2026-08-09T13:35:20.981116,Fig9,,True,False,False,True,True,C,LOW,REGENERABLE
results/fig9_diagnostics/temporal_context_structure_smoke20_20260809_off,temporal_context_structure_smoke20_20260809_off,556956,2026-08-09T13:13:33.357075,Fig9,,True,False,False,True,True,C,LOW,REGENERABLE
results/fig9_diagnostics/temporal_context_structure_smoke20_20260809_v2,temporal_context_structure_smoke20_20260809_v2,52127179,2026-08-09T13:05:48.082800,Fig9,,True,False,True,True,True,C,LOW,REGENERABLE
results/fig9_diagnostics/temporal_context_structure_smoke20_20260809_v3,temporal_context_structure_smoke20_20260809_v3,7204332,2026-08-09T13:27:02.517245,Fig9,,True,False,False,True,True,C,LOW,REGENERABLE
results/fig9_diagnostics/test_run_20260808,test_run_20260808,57822,2026-08-08T08:58:21.261464,Fig9,,False,False,False,False,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/test_run_final_20260808,test_run_final_20260808,57964,2026-08-08T09:03:29.522827,Fig9,,False,False,False,False,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/timing_eligibility,timing_eligibility,184956519,2026-07-30T19:03:38.120659,Fig9,,True,True,True,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/timing_eligibility/late_passenger_250_20260730_184249,late_passenger_250_20260730_184249,184956519,2026-07-30T19:03:38.120659,Fig9,,True,True,True,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/timing_eligibility_20_20260730,timing_eligibility_20_20260730,5513646,2026-07-30T17:30:12.795512,Fig9,,True,False,True,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/timing_eligibility_20_v2_20260730,timing_eligibility_20_v2_20260730,5494638,2026-07-30T18:17:56.563278,Fig9,,True,False,True,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/timing_eligibility_20_v3_20260730,timing_eligibility_20_v3_20260730,5495039,2026-07-30T18:37:00.843128,Fig9,,True,False,True,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/timing_eligibility_50_filtered_20260730,timing_eligibility_50_filtered_20260730,47232243,2026-07-30T18:18:15.811250,Fig9,,True,True,True,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/timing_eligibility_50_unfiltered_20260730,timing_eligibility_50_unfiltered_20260730,50794076,2026-07-30T18:19:15.346938,Fig9,,True,True,True,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/wrong_segment_reinforcement_20260804_152649,wrong_segment_reinforcement_20260804_152649,68195467,2026-08-04T15:54:31.766755,Fig9,,True,True,True,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/wrong_segment_reinforcement_20260804_152649/L2,L2,33647248,2026-08-04T15:50:36.752827,Fig9,,True,True,False,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/wrong_segment_reinforcement_20260804_152649/L4,L4,34528833,2026-08-04T15:39:44.472016,Fig9,,True,True,False,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/wrong_segment_reinforcement_50_off_20260804,wrong_segment_reinforcement_50_off_20260804,444136,2026-08-04T15:19:51.594062,Fig9,,True,False,False,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/wrong_segment_reinforcement_50_on_20260804,wrong_segment_reinforcement_50_on_20260804,7132300,2026-08-04T15:22:32.846689,Fig9,,True,True,False,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/wrong_segment_reinforcement_smoke_20_20260804_v2,wrong_segment_reinforcement_smoke_20_20260804_v2,109659,2026-08-04T15:17:32.299603,Fig9,,True,False,False,True,True,C,LOW,REGENERABLE
results/fig9_historical_compensated,fig9_historical_compensated,8146239,2026-07-23T15:37:50.223861,Fig9,,False,False,True,False,False,D,MEDIUM,ARCHIVE_HISTORICAL
results/fig9_strict,fig9_strict,39157379,2026-07-28T10:49:33.642741,Fig9,,True,True,False,True,False,B,HIGH,KEEP_CHECKPOINT
results/fig9_strict/ab_50_20260726_212808,ab_50_20260726_212808,18243,2026-07-26T21:28:38.663401,Fig9,,True,False,False,True,False,B,MEDIUM,KEEP_REPORT
results/fig9_strict/ab_50_20260726_212808/optimized_v1,optimized_v1,5480,2026-07-26T21:28:29.337754,Fig9,,True,False,False,True,False,B,MEDIUM,KEEP_REPORT
results/fig9_strict/ab_50_20260726_212808/optimized_v2,optimized_v2,5480,2026-07-26T21:28:38.550203,Fig9,,True,False,False,True,False,B,MEDIUM,KEEP_REPORT
results/fig9_strict/ab_50_20260726_212808/reference,reference,5480,2026-07-26T21:28:19.317704,Fig9,,True,False,False,True,False,B,MEDIUM,KEEP_REPORT
results/fig9_strict/ab_50_20260726_213506,ab_50_20260726_213506,18242,2026-07-26T21:35:36.758065,Fig9,,True,False,False,True,False,B,MEDIUM,KEEP_REPORT
results/fig9_strict/ab_50_20260726_213506/optimized_v1,optimized_v1,5480,2026-07-26T21:35:27.200196,Fig9,,True,False,False,True,False,B,MEDIUM,KEEP_REPORT
results/fig9_strict/ab_50_20260726_213506/optimized_v2,optimized_v2,5480,2026-07-26T21:35:36.658708,Fig9,,True,False,False,True,False,B,MEDIUM,KEEP_REPORT
results/fig9_strict/ab_50_20260726_213506/reference,reference,5478,2026-07-26T21:35:17.200339,Fig9,,True,False,False,True,False,B,MEDIUM,KEEP_REPORT
results/fig9_strict/checkpoint_smoke_20260726_182518,checkpoint_smoke_20260726_182518,1716396,2026-07-26T18:25:28.450532,Fig9,,True,False,False,True,True,C,LOW,REGENERABLE
results/fig9_strict/checkpoint_smoke_20260726_182518/prefix,prefix,4867,2026-07-26T18:25:21.107293,Fig9,,True,False,False,True,True,C,LOW,REGENERABLE
results/fig9_strict/checkpoint_smoke_20260726_182518/resumed,resumed,17453,2026-07-26T18:25:28.396490,Fig9,,True,False,False,True,True,C,LOW,REGENERABLE
results/fig9_strict/checkpoint_smoke_20260726_183146,checkpoint_smoke_20260726_183146,1716411,2026-07-26T18:31:54.879359,Fig9,,True,False,False,True,True,C,LOW,REGENERABLE
results/fig9_strict/checkpoint_smoke_20260726_183146/prefix,prefix,4865,2026-07-26T18:31:48.335585,Fig9,,True,False,False,True,True,C,LOW,REGENERABLE
results/fig9_strict/checkpoint_smoke_20260726_183146/resumed,resumed,17474,2026-07-26T18:31:54.832673,Fig9,,True,False,False,True,True,C,LOW,REGENERABLE
results/fig9_strict/checkpoint_smoke_20260726_200059,checkpoint_smoke_20260726_200059,1716416,2026-07-26T20:01:08.593904,Fig9,,True,False,False,True,True,C,LOW,REGENERABLE
results/fig9_strict/checkpoint_smoke_20260726_200059/prefix,prefix,4867,2026-07-26T20:01:01.843353,Fig9,,True,False,False,True,True,C,LOW,REGENERABLE
results/fig9_strict/checkpoint_smoke_20260726_200059/resumed,resumed,17466,2026-07-26T20:01:08.542747,Fig9,,True,False,False,True,True,C,LOW,REGENERABLE
results/fig9_strict/competitive_smoke_10,competitive_smoke_10,22038,2026-07-28T10:49:33.642741,Fig9,,True,False,False,True,True,C,LOW,REGENERABLE
results/fig9_strict/debug_optimized_v1_250_20260727_011132,debug_optimized_v1_250_20260727_011132,14822,2026-07-27T01:16:16.852964,Fig9,,True,False,False,True,True,D,LOW,REGENERABLE
results/fig9_strict/debug_optimized_v2_250_20260727_002827,debug_optimized_v2_250_20260727_002827,14818,2026-07-27T00:33:16.811330,Fig9,,True,False,False,True,True,D,LOW,REGENERABLE
results/fig9_strict/debug_reference_250_20260726_222620,debug_reference_250_20260726_222620,14818,2026-07-26T22:30:57.725289,Fig9,,True,False,False,True,True,D,LOW,REGENERABLE
results/fig9_strict/debug_reference_50_20260726_221321,debug_reference_50_20260726_221321,11372,2026-07-26T22:13:46.198886,Fig9,,True,False,False,True,True,D,LOW,REGENERABLE
results/fig9_strict/diagnostic_500_20260727_205411,diagnostic_500_20260727_205411,14817647,2026-07-27T21:21:37.303055,Fig9,,True,True,False,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_strict/phase2_250_density,phase2_250_density,54826,2026-07-23T17:40:11.093076,Fig9,,True,False,False,True,False,B,MEDIUM,KEEP_REPORT
results/fig9_strict/phase2_250_density_20260726_183154,phase2_250_density_20260726_183154,64711,2026-07-26T18:35:51.380641,Fig9,,True,False,False,True,False,B,MEDIUM,KEEP_REPORT
results/fig9_strict/phase2_250_density_20260726_200435,phase2_250_density_20260726_200435,64684,2026-07-26T20:09:08.284064,Fig9,,True,False,False,True,False,B,MEDIUM,KEEP_REPORT
results/fig9_strict/profile_20260726_183551,profile_20260726_183551,473906,2026-07-26T18:44:42.975863,Fig9,,True,False,False,True,False,B,MEDIUM,KEEP_REPORT
results/fig9_strict/profile_20260726_202340,profile_20260726_202340,473906,2026-07-26T20:32:53.527684,Fig9,,True,False,False,True,False,B,MEDIUM,KEEP_REPORT
results/fig9_strict/refactor_phase1_50_20260728,refactor_phase1_50_20260728,5897,2026-07-28T10:28:21.752622,Fig9,,True,False,False,True,False,B,MEDIUM,KEEP_REPORT
results/fig9_strict/refactor_resume_compat_1_20260728,refactor_resume_compat_1_20260728,38823,2026-07-28T10:33:08.120439,Fig9,,True,False,False,True,False,B,MEDIUM,KEEP_REPORT
results/fig9_strict/resume_500_to_550_20260727_215030,resume_500_to_550_20260727_215030,17387279,2026-07-27T22:01:25.368841,Fig9,,False,True,False,False,False,B,HIGH,KEEP_CHECKPOINT
results/fig9_strict/smoke_10_20260726_212744,smoke_10_20260726_212744,4789,2026-07-26T21:27:45.540178,Fig9,,True,False,False,True,True,C,LOW,REGENERABLE
results/fig9_strict/smoke_10_20260726_213425,smoke_10_20260726_213425,4791,2026-07-26T21:34:26.276506,Fig9,,True,False,False,True,True,C,LOW,REGENERABLE
results/fig9_strict/smoke_50_reference_default_20260727_015406,smoke_50_reference_default_20260727_015406,5895,2026-07-27T01:54:17.637504,Fig9,,True,False,False,True,True,C,LOW,REGENERABLE
results/fig9_strict/stage_a_250,stage_a_250,11826,2026-07-23T15:58:00.059255,Fig9,,True,False,False,True,False,B,MEDIUM,KEEP_REPORT
results/intralayer_plasticity_parity_20260813_153120,intralayer_plasticity_parity_20260813_153120,11370,2026-08-13T15:31:32.646727,Other,,False,False,True,False,False,UNCLASSIFIED,MEDIUM,UNKNOWN
results/intralayer_plasticity_parity_20260813_153229,intralayer_plasticity_parity_20260813_153229,2548206,2026-08-13T15:32:40.441181,Other,,False,False,True,False,False,UNCLASSIFIED,MEDIUM,UNKNOWN
results/intralayer_plasticity_parity_20260813_155607,intralayer_plasticity_parity_20260813_155607,2552916,2026-08-13T15:56:18.422960,Other,,False,False,True,False,False,UNCLASSIFIED,MEDIUM,UNKNOWN
results/intralayer_plasticity_parity_20260813_160056,intralayer_plasticity_parity_20260813_160056,2554360,2026-08-13T16:01:06.706287,Other,,False,False,True,False,False,UNCLASSIFIED,MEDIUM,UNKNOWN
results/intralayer_plasticity_parity_20260813_162128,intralayer_plasticity_parity_20260813_162128,2554424,2026-08-13T16:21:38.406217,Other,,False,False,True,False,False,UNCLASSIFIED,MEDIUM,UNKNOWN
results/latest,latest,2502,2026-07-01T21:39:21.985818,Other,,False,False,False,False,False,UNCLASSIFIED,MEDIUM,UNKNOWN
results/paper_core_inhibition_parity_20260813_104252,paper_core_inhibition_parity_20260813_104252,8730853,2026-08-13T10:57:45.479291,Other,,False,False,True,False,False,UNCLASSIFIED,MEDIUM,UNKNOWN
results/run_20260701_213742,run_20260701_213742,2502,2026-07-01T21:39:21.985818,Other,,False,False,False,False,False,UNCLASSIFIED,MEDIUM,UNKNOWN
results/scenario_temporal_credit_parity_20260813_183827,scenario_temporal_credit_parity_20260813_183827,11887090,2026-08-13T18:38:37.072767,Other,,False,False,True,False,False,UNCLASSIFIED,MEDIUM,UNKNOWN
results/scenario_temporal_credit_parity_20260813_184305,scenario_temporal_credit_parity_20260813_184305,12179622,2026-08-13T18:43:15.186562,Other,,False,False,True,False,False,UNCLASSIFIED,MEDIUM,UNKNOWN
results/scenario_temporal_credit_parity_20260813_184759,scenario_temporal_credit_parity_20260813_184759,12179650,2026-08-13T18:48:09.402273,Other,,False,False,True,False,False,UNCLASSIFIED,MEDIUM,UNKNOWN
results/script_logs,script_logs,62311,2026-07-27T22:51:11.309738,Other,,False,False,False,False,False,UNCLASSIFIED,MEDIUM,UNKNOWN
results/temporal_confirmation_module_tests_20260814,temporal_confirmation_module_tests_20260814,47752,2026-08-14T02:03:22.352867,Fig8,,False,False,False,False,False,UNCLASSIFIED,MEDIUM,UNKNOWN
results/temporal_confirmation_semantics_20260813_phaseAB_final,temporal_confirmation_semantics_20260813_phaseAB_final,364508,2026-08-13T20:21:51.961368,Fig8,,False,False,True,False,False,UNCLASSIFIED,MEDIUM,UNKNOWN
results/temporal_confirmation_semantics_20260813_phaseAB_v2,temporal_confirmation_semantics_20260813_phaseAB_v2,364343,2026-08-13T20:10:12.542881,Fig8,,False,False,True,False,False,UNCLASSIFIED,MEDIUM,UNKNOWN
results/temporal_confirmation_semantics_20260813_phaseC_20,temporal_confirmation_semantics_20260813_phaseC_20,360056,2026-08-13T20:32:18.532515,Fig8,,False,False,True,False,False,UNCLASSIFIED,MEDIUM,UNKNOWN
results/temporal_confirmation_semantics_20260813_phaseC_20_v2,temporal_confirmation_semantics_20260813_phaseC_20_v2,8060305,2026-08-13T20:33:38.079166,Fig8,,False,False,True,False,False,UNCLASSIFIED,MEDIUM,UNKNOWN
results/temporal_confirmation_semantics_20260814_phaseC_20_final,temporal_confirmation_semantics_20260814_phaseC_20_final,8061290,2026-08-14T01:56:03.948702,Fig8,,False,False,True,False,False,UNCLASSIFIED,MEDIUM,UNKNOWN
results/temporal_confirmation_semantics_20260814_phaseC_20_final_v2,temporal_confirmation_semantics_20260814_phaseC_20_final_v2,8061307,2026-08-14T02:06:50.172670,Fig8,,False,False,True,False,False,UNCLASSIFIED,MEDIUM,UNKNOWN
